author name,tokenized_sentence
রোকেয়া সাখাওয়াত হোসেন,পুত্রের বিবাহের জন্য তিনি বহু কষ্টে কতকগুলি অলঙ্কার গড়াইলেন।
রোকেয়া সাখাওয়াত হোসেন,অলঙ্কারগুলি বেশ ভারী দামের হইল।
রোকেয়া সাখাওয়াত হোসেন,বিবাহের দুই তিন দিন পূর্ব্বে সিঁধ কাটিয়া চোর গৃহে প্রবেশ করিল।
রোকেয়া সাখাওয়াত হোসেন,সে ঘরে তিনি একমাত্র দাসীসহ শুইয়াছিলেন।
রোকেয়া সাখাওয়াত হোসেন,চোরের সাড়া পাইয়া তিনি উঠিয়া বসিলেন এবং চুপি চুপি বাঁদীকে জাগাইলেন।
রোকেয়া সাখাওয়াত হোসেন,"চোর ভাবিল, সর্ব্বনাশ-দেই দৌড়!"
রোকেয়া সাখাওয়াত হোসেন,"কিন্তু চোরের সঙ্গীরা বলিল, আচ্ছা একটু ফিরিয়া দাঁড়াইয়া দেখি না, কি হয়।"
রোকেয়া সাখাওয়াত হোসেন,"হইল বেশ মজা-
বিবি সাহেবার সঙ্কেত মত দাসী একখানা কাপড় দিয়া তাঁহার খাটের সম্মুখে পর্দ্দা টাঙ্গাইয়া দিল।"
রোকেয়া সাখাওয়াত হোসেন,"পরে চাবির গোছা দেখাইয়া চোরদিগকে বলিল, “বাপু সকল!”"
রোকেয়া সাখাওয়াত হোসেন,"তোমরা পর্দ্দার এদিকে আসিও না, তোমরা যাহা চাও, আমি সিন্দুক খুলিয়া বাহির করিয়া দিতেছি।"
রোকেয়া সাখাওয়াত হোসেন,পরে সমস্ত দামী কাপড় ও অলঙ্কার বাহির করিয়া চোরের হাতে দিল।
রোকেয়া সাখাওয়াত হোসেন,"তাহারা গহনা নাড়িয়া চাড়িয়া দেখিয়া বলিল,-“নথ কই?”"
রোকেয়া সাখাওয়াত হোসেন,সেটা সিন্দুকে আছে বুঝি?
রোকেয়া সাখাওয়াত হোসেন,"কর্ত্রীর সঙ্কেত অনুসারে দাসী বলিল, “দোহাই!”"
রোকেয়া সাখাওয়াত হোসেন,তোমরা এদিকে আসিও না-আম্মা সা’ব কেবল নথটা রাখিয়াছেন যে পরশু দিন বিয়া-একেবারে কোন গয়না রহিল না-নথটাও না থাকিলে বিয়া হয় কি করিয়া?
রোকেয়া সাখাওয়াত হোসেন,"তা যদি তোমরা চাও, তবে নেও-নথ লও-পর্দ্দার এদিকে আসিও না।"
রোকেয়া সাখাওয়াত হোসেন,চোরেরা ভারী খুশি হইয়া পরস্পরে গল্প করিতে করিতে চলিয়া গেল।
রোকেয়া সাখাওয়াত হোসেন,তখন রাত্রি তিনটা কি চারিটা।
রোকেয়া সাখাওয়াত হোসেন,এত সহজে সিদ্ধিলাভ করায় আনন্দের আতিশয্যে তাহারা একটু জোর গলায় কথা কহিয়াছিল।
রোকেয়া সাখাওয়াত হোসেন,পথে চৌকিদার তাহা শুনিতে পাইয়া তাহাদিগকে ধরিবার জন্য তাড়া করে।
রোকেয়া সাখাওয়াত হোসেন,সকলে পলাইল।
রোকেয়া সাখাওয়াত হোসেন,একটী চোর হোঁচট খাইয়া পড়িয়া যাওয়ায় চৌকীদার তাহাকে ধরিয়া ফেলিল।
রোকেয়া সাখাওয়াত হোসেন,অগত্যা সে চৌকীদারের সঙ্গে চুরি-করা বাড়ী দেখাইয়া দিতে গেল।
রোকেয়া সাখাওয়াত হোসেন,ততক্ষণে ভোর হইয়াছে।
রোকেয়া সাখাওয়াত হোসেন,"চৌকীদার গিয়া দেখে, বিবি সাহেবা তখনও পর্দ্দার অন্তরাল হইতে বাহির হন নাই-“যদি ব্যাটারা আবার আসে”-তবে তাঁহাকে দেখিতে পাইবে যে!"
রোকেয়া সাখাওয়াত হোসেন,দাসীকেও চেঁচামেচি করিতে দেন নাই যে শোরগোল শুনিয়া যদি কোন পুরুষমানুষ তাঁহার ঘরে প্রবেশ করে।
রোকেয়া সাখাওয়াত হোসেন,চোরের হাতে সর্ব্বস্ব সমর্পণ করিয়া তিনি অবরোধ প্রথার সম্মান রক্ষা করিলেন।
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১০
কোন জমিদার গৃহিণী ছোট ভাইয়ের বউ আনিবার জন্য ভাইয়ের শ্বশুরবাড়ী গিয়াছেন।"
রোকেয়া সাখাওয়াত হোসেন,একদিন হঠাৎ গিয়া দেখেন নববধূকে তাঁহার ভ্রাতৃবধূ ভাত খাইয়াইতেছেন।
রোকেয়া সাখাওয়াত হোসেন,ভাতের বাসনে একটা কাঁচা মরিচ ছিল।
রোকেয়া সাখাওয়াত হোসেন,"তিনি সরল মনে জিজ্ঞাসা করিলেন, “আমাদের বউ ঝাল খাইতে ভালবাসে নাকি?”"
রোকেয়া সাখাওয়াত হোসেন,"বউয়ের ভাবীজান উত্তর দিলেন, “হ্যাঁ, বড্ড ঝাল খায়!”"
রোকেয়া সাখাওয়াত হোসেন,পরে তিনি বউ লইয়া নৌকাযোগে কলিকাতায় আসিলেন।
রোকেয়া সাখাওয়াত হোসেন,পথে তিনি চারি দিন নৌকায় থাকা হইল।
রোকেয়া সাখাওয়াত হোসেন,"এই সময়ে তিনি যাহা কিছু রান্না করাইতেন, তাহাতেই অতিরিক্ত ঝাল দেওয়াইতেন।"
রোকেয়া সাখাওয়াত হোসেন,"আসল কথা এই যে, বউ মোটেই ঝাল খাইতে অভ্যস্তা নহেন।"
রোকেয়া সাখাওয়াত হোসেন,খাইবার সময় কাঁচা লঙ্কার খোশবু শুঁকিয়া ভাত খাইতেছিল।
রোকেয়া সাখাওয়াত হোসেন,তাই ঠাট্টা করিয়া তাঁহার ভাবীজান ঝাল খাওয়ার কথা বলিয়াছিলেন।
রোকেয়া সাখাওয়াত হোসেন,ফলে বেচারীর প্রাণ লইয়া টানাটানি।
রোকেয়া সাখাওয়াত হোসেন,ননদ মহাশয়া কাঁচা লঙ্কা দিয়া মুড়ি মাখিয়া ভাই-বউকে আদর করিয়া কাছে বসাইয়া খাইয়াইতেন।
রোকেয়া সাখাওয়াত হোসেন,"বউ-এর দুই চক্ষু বহিয়া টস্ করিয়া জল পড়িত-মুখ জিহবা পুড়িয়া যাইত-তবু বড় ননদকে মুখ ফুটিয়া বলেন নাই যে, তিনি ঝাল খান না!"
রোকেয়া সাখাওয়াত হোসেন,ও সর্ব্বনাশ!
রোকেয়া সাখাওয়াত হোসেন,"একে নূতন বউ,-তাতে বড় ননদ-প্রাণ গেলেও কথা কহিতে নাই।"
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১১
গত ১৯২৪ সনে আমি আরায় গিয়াছিলাম।"
রোকেয়া সাখাওয়াত হোসেন,"আমার দুই নাতিনীর বিবাহ এক সঙ্গে হইতেছিল, সেই বিবাহের নিমন্ত্রণে গিয়াছিলাম।"
রোকেয়া সাখাওয়াত হোসেন,নাতিনীদের ডাক নাম মজু ও সবু।
রোকেয়া সাখাওয়াত হোসেন,বেচারীরা তখন “মাইয়াখানায়” ছিল।
রোকেয়া সাখাওয়াত হোসেন,কলিকাতায় ত বিবাহের মাত্র ৫/৬ দিন পূর্ব্বে “মাইয়াখানা” নামক বন্দীখানায় মেয়েকে রাখে।
রোকেয়া সাখাওয়াত হোসেন,কিন্তু বেহার অঞ্চলে ৬/৭ মাস পর্যন্ত এইরূপ নির্জ্জন কারাবাসে রাখিয়া মেয়েদের আধমরা করে।
রোকেয়া সাখাওয়াত হোসেন,আমি মজুর জেলখানায় গিয়া অধিকক্ষণ বসিতে পারি না-সে রুদ্ধ গৃহে আমার দম আটকাইয়া আসে।
রোকেয়া সাখাওয়াত হোসেন,শেষে এক দিন একটা জানালা একটু খুলিয়া দিলাম।
রোকেয়া সাখাওয়াত হোসেন,"দুই মিনিট পরেই এক মাতব্বর বিবি, “দুলহিনকো হাওয়া লাগেগী” বলিয়া জানালা বন্ধ করিয়া দিলেন।"
রোকেয়া সাখাওয়াত হোসেন,আমি আর তিষ্ঠিতে না পারিয়া উঠিয়া আসিলাম।
রোকেয়া সাখাওয়াত হোসেন,আমি সবুদের জেলখানায় গিয়া মোটেই বসিতে পারিতাম না।
রোকেয়া সাখাওয়াত হোসেন,কিন্তু সে বেচারীর ছয় মাস হইতে সেই রুদ্ধ কারাগারে ছিল।
রোকেয়া সাখাওয়াত হোসেন,শেষে সবুর হিষ্টিরিয়া রোগ হইয়া গেল।
রোকেয়া সাখাওয়াত হোসেন,এইরূপে আমাদের অবরোধে বাস করিতে অভ্যস্ত করা হয়।
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী – ১২
পশ্চিম দেশের এক হিন্দু বধূ তাহার শাশুড়ী ও স্বামীর সহিত গঙ্গাস্নানে গিয়াছিল।"
রোকেয়া সাখাওয়াত হোসেন,স্নান শেষ করিয়া ফিরিবার সময় তাহার শ্বাশুড়ী ও স্বামীকে ভীড়ের মধ্যে দেখিতে পাইল না।
রোকেয়া সাখাওয়াত হোসেন,অবশেষে সে এক ভদ্রলোকের পিছু পিছু চলিল।
রোকেয়া সাখাওয়াত হোসেন,কতক্ষণ পরে পুলিশের হল্লা।
রোকেয়া সাখাওয়াত হোসেন,"সেই ভদ্রলোককে ধরিয়া কনষ্টেবল বলে, “তুমি অমুকের বউ ভাগাইয়া লইয়া যাইতেছ।”"
রোকেয়া সাখাওয়াত হোসেন,"তিনি আচম্বিতে ফিরিয়া দেখেন, আরে!"
রোকেয়া সাখাওয়াত হোসেন,এ কাহার বউ পিছন হইতে তাঁহার কাছার খুঁটি ধরিয়া আসিতেছে।
রোকেয়া সাখাওয়াত হোসেন,"প্রশ্ন করায় বধূ বলিল, সে সৰ্ব্বক্ষণ মাথায় ঘোমটা দিয়া থাকে-নিজের স্বামীকে সে কখনও ভাল করিয়া দেখে নাই।"
রোকেয়া সাখাওয়াত হোসেন,"স্বামীর পরিধানে হলদে পাড়ের ধূতি ছিল, তাহাই সে দেখিয়াছে।"
রোকেয়া সাখাওয়াত হোসেন,এই ভদ্রলোকের ধূতির পাড় হলদে দেখিয়া সে তাঁহার সঙ্গ লইয়াছে!
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১৩
আজিকার (২৮ শে জুন ১৯২৯) ঘটনা শুনুন।"
রোকেয়া সাখাওয়াত হোসেন,"স্কুলের একটী মেয়ের বাপ লম্বা চওড়া চিঠি লিখিয়াছেন যে, মোটর বাস তাঁহার গলির ভিতর যায় না বলিয়া তাঁহার মেয়েকে “বোরকা” পড়িয়া মামার (চাকরাণীর) সহিত হাঁটিয়া বাড়ী আসিতে হয়।"
রোকেয়া সাখাওয়াত হোসেন,"গতকলা গলিতে এক ব্যক্তি চায়ের পাত্র হাতে লইয়া যাইতেছিল, তাহার ধাক্কা লাগিয়া হীরার (তাঁহার মেয়ের) কাপড়ে চা পড়িয়া গিয়া কাপড় নষ্ট হইয়াছে।"
রোকেয়া সাখাওয়াত হোসেন,আমি চিঠিখানা আমাদে জনৈকা শিক্ষয়িত্রীর হাতে দিয়া ইহার তদন্ত করিতে বলিলাম।
রোকেয়া সাখাওয়াত হোসেন,অনুসন্ধানে জানিলাম হীরার বোরকায় চক্ষু নাই।
রোকেয়া সাখাওয়াত হোসেন,"অন্য মেয়েরা বলিল, তাহারা গাড়ী হইতে দেখে, মামা প্রায় হীরাকে কোলের নিকট লইয়া হাঁটাইয়া লইয়া যায়।"
রোকেয়া সাখাওয়াত হোসেন,"বোরকায় চক্ষু না থাকায় হীরা ঠিকমত হাঁটিতে পারে না-সেদিন একটা বিড়ালের গায়ে পড়িয়া গিয়াছিল,-কখনও হোঁচট খায়।"
রোকেয়া সাখাওয়াত হোসেন,গতকল্য হীরাই সে চায়ের পাত্রবাহী লোকের গায়ে ধাক্কা দিয়া তাহার চা ফেলিয়া দিয়াছে।
রোকেয়া সাখাওয়াত হোসেন,"*
দেখুন দেখি, হীরার বয়স মাত্র ৯ বৎসর-এতটুকু বালিকাকে “অন্ধ বোরকা” পরিয়া পথ চলিতে হইবে!"
রোকেয়া সাখাওয়াত হোসেন,ইহা না করিলে অবরোধের সন্মান রক্ষা হয় না!
রোকেয়া সাখাওয়াত হোসেন,"======================
* এখনই আষাঢ় মাসের “মাসিক মোহাম্মদী”তে শ্রীমতী আমিনা খাতুনের লিখিত প্রবন্ধের একস্থলে দেখিলাম,-“কতক্ষণের জন্য নাক মুখ, চোখ বন্ধ করিয়া বেড়ান (এইরূপ পর্দ্দায় পরপুরুষের ঘাড়ে পড়া সম্ভবপর)-উহা ইসলামের বাহিরের পর্দ্দা।”"
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী – ১৪
প্রায় ২১/২২ বৎসর পূর্ব্বেকাল ঘটনা।"
রোকেয়া সাখাওয়াত হোসেন,আমার দূর-সম্পর্কীয়া এক মামীশাশুড়ী ভাগলপুল হইতে পাটনা যাইতেছিলেন; সঙ্গে মাত্র একজন পরিচারিকা ছিল।
রোকেয়া সাখাওয়াত হোসেন,কিউল ষ্টেশনে ট্রেণ বদল করিতে হয়।
রোকেয়া সাখাওয়াত হোসেন,মামানী সাহেবা অপর ট্রেণে উঠিবার সময় তাঁহার প্রকাণ্ড বোরকায় জড়াইয়া ট্রেণ ও প্লাটফরমের মাঝখানে পড়িয়া গেলেন।
রোকেয়া সাখাওয়াত হোসেন,ষ্টেশনে সে সময় মামানীর চাকরাণী ছাড়া অপর কোন স্ত্রীলোক ছিল না।
রোকেয়া সাখাওয়াত হোসেন,কুলিরা তাড়াতাড়ি তাঁহাকে ধরিয়া তুলিতে অগ্রসর হওয়ায় চাকরাণী দোহাই দিয়া নিষেধ করিল-“খবরদার!”
রোকেয়া সাখাওয়াত হোসেন,কেহ বিবি সাহেবার গায়ে হাত দিও না।
রোকেয়া সাখাওয়াত হোসেন,সে একা অনেক টানাটানি করিয়া কিছুতেই তাঁহাকে তুলিতে পারিল না।
রোকেয়া সাখাওয়াত হোসেন,প্রায় আধ ঘন্টা পর্য্যন্ত অপেক্ষা করার পর ট্রেণ ছাড়িয়া দিল!
রোকেয়া সাখাওয়াত হোসেন,"ট্রেণের সংঘর্ষে মামানী সাহেবা পিষিয়া ভিন্নভিন্ন হইয়া গেলেন, -কোথায় তাঁহার “বোরকা”-আর কোথায় তিনি!"
রোকেয়া সাখাওয়াত হোসেন,"ষ্টেশন ভরা লোক সবিস্ময়ে দাঁড়াইয়া এই লোমহর্ষক ব্যাপার দেখিল,-কেহ তাঁহার সাহায্য করিতে অনুমতি পাইল না।"
রোকেয়া সাখাওয়াত হোসেন,"পরে তাঁহার চুর্ণপ্রায় দেহ একটা গুদামে রাখা হইল; তাঁহার চাকরাণী প্রাণপণে বিনাইয়া কাঁদিল, আর তাঁহাকে বাতাস করিতে থাকিল।"
রোকেয়া সাখাওয়াত হোসেন,এই অবস্থায় ১১ (এগার) ঘণ্টা অতিবাহিত হইবার পর তিনি দেহত্যাগ করিলেন!
রোকেয়া সাখাওয়াত হোসেন,কি ভীষণ মৃত্যু!
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১৫
হুগলীতে এক বড়লোকের বাড়ীতে বিবাহ উপলক্ষে এক কামরায় অনেক বিবি জড় হইয়াছেন।"
রোকেয়া সাখাওয়াত হোসেন,"রাত্রি ১২টার সময় বোধ হইল, কেহ বাহির হইতে কামরায় দরজা ঠেলিতেছে, জোরে, আস্তে-নানা প্রকার দরজা ঠেলিতেছে।"
রোকেয়া সাখাওয়াত হোসেন,বিবিরা সকলে জাগিয়া উঠিয়া থরথর কাঁপিতে লাগিলেন-নিশ্চয় চোর দ্বার ভাঙ্গিয়া গৃহে প্রবেশ করিবে।
রোকেয়া সাখাওয়াত হোসেন,আর বিবিদের দেখিয়া ফেলিবে!
রোকেয়া সাখাওয়াত হোসেন,"তখন এক জাঁহাবাজ বিবি সমস্ত অলঙ্কার পরিয়া ফেলিলেন, অবশিষ্ট পুটলী বাঁধিয়া চাপা দিয়া ঢাকিয়া রাখিলেন।"
রোকেয়া সাখাওয়াত হোসেন,পরে বোরকা পড়িয়া দ্বার খুলিলেন।
রোকেয়া সাখাওয়াত হোসেন,"দ্বারের বাহিরে ছিল,-একটা কুকুরী!"
রোকেয়া সাখাওয়াত হোসেন,"তাহার বাচ্চা দু'টী ঘটনাবশতঃ কামরার ভিতর ছিল, আর সে ছিল বাহিরে।"
রোকেয়া সাখাওয়াত হোসেন,বাচ্চার নিকট আসিবার জন্য সেই কুকুরী দরজা ঠেলিতেছিল।
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১৬
বেহার শরীফের এক বড়লোক দার্জ্জীলিং যাইতেছিলেন, তাঁহার সঙ্গে এক ডজন ‘মানব-বোঝা” (এঁসধহ-খঁমমধমব) অর্থাৎ মাসী পিসী প্রভৃতি ৭ জন মহিলা এবং ৬ হইতে ১৬ বৎসর বয়সের ৫জন বালিকা।"
রোকেয়া সাখাওয়াত হোসেন,তাঁহারা যথাক্রমে ট্রেণ ও ষ্টীমার বদল করিবার সময় সর্ব্বত্রই পাল্কীর ব্যবস্থা করিয়াছিলেন।
রোকেয়া সাখাওয়াত হোসেন,"মণিহারী ঘাট, সক্রিগলি ঘাট ইত্যাদিতে পাল্কী ছিল।"
রোকেয়া সাখাওয়াত হোসেন,বিবিদের পাল্কীতে পুরিয়া ষ্টীমারের ডেকে রাখা হইত।
রোকেয়া সাখাওয়াত হোসেন,আবার ট্রেণে উঠিবার সময় তাঁহাদিগকে পাল্কী সহ মালগাড়ীতে দেওয়া হইত।
রোকেয়া সাখাওয়াত হোসেন,কিন্তু ই. বি. রেলওয়ে লাইনে আর পাল্কী পাওয়া গেল না।
রোকেয়া সাখাওয়াত হোসেন,তখন তাঁহার ট্রেণের রিজার্ভ করা সেকেণ্ড কাসের গাড়ীতে বসিতে বাধ্য হইলেন।
রোকেয়া সাখাওয়াত হোসেন,শিলিগুড়ি ষ্টেশনেও পাল্কী বেহারা পাওয়া গেল না।
রোকেয়া সাখাওয়াত হোসেন,এত বড় বিপদ-বিবিরা দাজ্জালিঙ্গের ট্রেণে উঠিবেন কি করিয়া?
রোকেয়া সাখাওয়াত হোসেন,"অতঃপর দুইটা চাদর চারিজন লোকে দুই দিকে ধরিল,-সেই চাদরের বেড়ার মধ্যে বিবিরা চলিলেন।"
রোকেয়া সাখাওয়াত হোসেন,হতভাগা পর্দ্দাধারী চাকরেরা ঠিক তাল রাখিয়া পার্ব্বত্য বন্ধুর পথে হাঁটিতে পারিতেছিল না।
রোকেয়া সাখাওয়াত হোসেন,"কখনও ডাইনের পর্দ্দা আগে যায়, বামের পর্দ্দা পিছনে থাকে; কখনও বামের পর্দ্দা অগ্রসর হয়, আর ডাইনের পর্দা পশ্চাতে।"
রোকেয়া সাখাওয়াত হোসেন,"বেচারী বিবিরা হাঁটিতে আরও অপটু-তাঁহার পর্দ্দা ছাড়িয়া কখনও আগে যান, কখনও পিছে রহিয়া যান!"
রোকেয়া সাখাওয়াত হোসেন,কাহারও জুতা খসিয়া রহিয়া গেল-কাহারও দোপাট্টা উড়িয়া গেল!
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১৭
প্রায় ১৪ বৎসর পূর্ব্বে আমাদের স্কুলে একজন লক্ষণৌ নিবাসী শিক্ষয়িত্রী ছিলেন, নাম আখতর জাঁহা।"
রোকেয়া সাখাওয়াত হোসেন,তাঁহার তিনটি কন্যাও এই স্কুলে পড়িত।
রোকেয়া সাখাওয়াত হোসেন,একদিন তিনি একালের মেয়েদের নির্লজ্জতার বিষয় আলোচনা প্রসঙ্গে নিজের মেয়েদের বেহায়াপনার কথা বলিয়া দুঃখ প্রকাশ করিলেন।
রোকেয়া সাখাওয়াত হোসেন,কথায় কথায় নিজের বধূ-জীবনের একটা গল্প বলিলেনঃ “এগারো বৎসর বয়সে তাঁহার বিবাহ হইয়াছিল।”
রোকেয়া সাখাওয়াত হোসেন,শ্বশুরবাড়ী গিয়া তাঁহাকে এক নিৰ্জ্জন কক্ষে থাকিতে হইত।
রোকেয়া সাখাওয়াত হোসেন,তাঁহার এক ছোট ননদ দিনে তিন চার বার আসিয়া তাঁহাকে প্রয়োজন মত বাথ-রুমে পৌঁছাইয়া দিত।
রোকেয়া সাখাওয়াত হোসেন,একদিন কি কারণে সে অনেকক্ষণ পর্য্যন্ত তাঁহার সংবাদ লয় নাই।
রোকেয়া সাখাওয়াত হোসেন,এদিকে বেচারী প্রকৃতির তাড়নায় অধীরা হইয়া পড়িলেন।
রোকেয়া সাখাওয়াত হোসেন,লক্ষণৌ-এ মেয়েকে বড় বড় তামার পানদান যৌতুক দেওয়া হয়।
রোকেয়া সাখাওয়াত হোসেন,তাঁহার মস্ত পানদানটা সেই কক্ষেই ছিল।
রোকেয়া সাখাওয়াত হোসেন,তিনি পানদান খুলিয়া সুপারীর ডিবেটা বাহির করিয়া সুপারীগুলি একটা রুমালে ঢালিয়া ফেলিলেন।
রোকেয়া সাখাওয়াত হোসেন,"পরে তিনি সেই ডিবেটা যে জিনিষ দ্বারা পূর্ণ করিয়া খাটের নীচে রাখিলেন, তাহা লিখিতব্য নহে!"
রোকেয়া সাখাওয়াত হোসেন,সন্ধ্যার সময় তাঁহার পিত্রালয়ের চাকরাণী বিছানা বাড়িতে আসিলে তিনি তাহার গলা ধরিয়া কাঁদিয়া ডিবের দুর্দ্দশার কথা বলিলেন।
রোকেয়া সাখাওয়াত হোসেন,"সে তাঁহাকে সান্ত্বনা দিয়া বলিল, “থাক, তুমি কেঁদ না; আমি কালই ডিবেটা কালাই (ঞরহহরহম) করাইয়া আনিয়া দিব।”"
রোকেয়া সাখাওয়াত হোসেন,সুপারী এখন রুমালের বাঁধা থাকুক।
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী – ১৮
লাহোরের জনৈক ভুক্তভোগী ডাক্তার সাহেবের রোগিনী দর্শনের বর্ণনা এইঃ
সচরাচর ডাক্তার আসিলে দুইজন চাকরাণী রোগিণীর পালঙ্কের শিয়রে ও পায়ের দিকে একটা মোটা বড় দোলাই ধরিয়া দাঁড়ায়।"
রোকেয়া সাখাওয়াত হোসেন,ডাক্তার সেই দোলাইয়ের একটু ফাঁকের ভিতর হাত দিয়া রোগিণীর নাড়ী পরীক্ষা করেন।
রোকেয়া সাখাওয়াত হোসেন,এক বেগম সাহেবা নিউমোনিয়া রোগে ভুগিতেছিলেন।
রোকেয়া সাখাওয়াত হোসেন,আমি বলিলাম ফেফড়ার অবস্থা দেখা দরকার; আমি পিঠের দিক হইতে দেখিয়া লইব।
রোকেয়া সাখাওয়াত হোসেন,"হুকুম হইল, “ষ্টেথিসকোপের নল যেখানে বলেন, চাকরাণী রাখিয়া দিবে!”"
রোকেয়া সাখাওয়াত হোসেন,"সকলেই জানেন, ফেড়া বিভিন্ন স্থান হইতে পরীক্ষা করিলে পর রোগ নির্ণয় করা সম্ভব হয়।"
রোকেয়া সাখাওয়াত হোসেন,কিন্তু আমি অগত্যা কর্তার হুকুমে রাজী হইলাম।
রোকেয়া সাখাওয়াত হোসেন,চাকরাণী নলটা দোলাইয়ের ভিতরে বেগম সাহেবার কোমরে নেফার (পায়জামার উপরাংশের) কিছু উপরে রাখিল।
রোকেয়া সাখাওয়াত হোসেন,কিছুণ পরে আমি আশ্চর্য্য হইলাম যে কোন শব্দ শুনিতে পাই না কেন?
রোকেয়া সাখাওয়াত হোসেন,"দুঃসাহসে ভর দিয়া দোলাই একটু উঠাইয়া দেখিলাম,-দেখি কি নলটা কোমরে লাগান হইয়াছে!"
রোকেয়া সাখাওয়াত হোসেন,আমি বিরক্ত হইয়া উঠিয়া আসিলাম।
রোকেয়া সাখাওয়াত হোসেন,"*
=======================
* আমাকে জনৈকা নন-পর্দ্দা মহিলা জিজ্ঞেস করিয়াছিলেন (লেডী ডাক্তারের অভাবে পুরুষ), “ডাক্তারকে জিহবা দেখাইতে হইলে আপনি কি করিবেন?”"
রোকেয়া সাখাওয়াত হোসেন,দোলাই ফুটা করিয়া তাহার ভিতর হতে জিহবা বাহির করিয়া দেখাইবেন নাকি?
রোকেয়া সাখাওয়াত হোসেন,আমি পাঠিকা ভগিনীদিগকে ঐ প্রশ্নের এবং আমার নিন্মোক্ত প্রশ্নের উত্তর দিতে অনুরোধ করি।
রোকেয়া সাখাওয়াত হোসেন,"ডাক্তারকে চোখ, দাঁত এবং কান দেখাইতে হইলে তাহারা কি উপায়ে দেখাইবেন?"
রোকেয়া সাখাওয়াত হোসেন,* ডাক্তার সাহেবের নিজের ভাষায় শুনুনঃ “লা হাওল বেলা কুও!”
রোকেয়া সাখাওয়াত হোসেন,ময় দিক হো কর উঠ আয়া।
রোকেয়া সাখাওয়াত হোসেন,আর নওয়াব সাহেব পুছতে হেঁ কে কেয়া পাতা লাগা?
রোকেয়া সাখাওয়াত হোসেন,মঁয় কেয়া খাক বাতাতা কে কেয়া পাতা লাগা?
রোকেয়া সাখাওয়াত হোসেন,"অবরোধ বাসিনী - ১৯
জনৈক রেলপথে ভ্রমণকারীর বৃত্তান্তের সারাংশ এইঃ ষ্টেশনে টিকিট কেটে মনে মনে একটা হিসেব করলাম।"
রোকেয়া সাখাওয়াত হোসেন,"তিনখানা ইন্টার কাসের দরুন দেড় মণ জিনিষ নিতে পারবো, কিন্তু আমাদের জিনিষপত্তর ওজন করিলে পাঁচ মণের কম কিছুতেই হবে না।"
রোকেয়া সাখাওয়াত হোসেন,অনেক ভেবে-চিন্তে লগেজ না করাই ঠিক করলাম।
রোকেয়া সাখাওয়াত হোসেন,মেয়েদের গাড়ীতে জিনিষপত্তর তুলে দিলে আর কে চেক করতে আসবে?
রোকেয়া সাখাওয়াত হোসেন,"খোকা জিজ্ঞেস করলে,-তোমার সঙ্গে কোন জ্যান্ত লগেজ আছে নাকি?"
রোকেয়া সাখাওয়াত হোসেন,আবার আছে না কি!
রোকেয়া সাখাওয়াত হোসেন,একেবারে এক জোড়া!
রোকেয়া সাখাওয়াত হোসেন,"একে বুড়ী, তায় আবার থুড়থুড়ি।"
রোকেয়া সাখাওয়াত হোসেন,খোকা বল্লে তবেই সেরেছে।
রোকেয়া সাখাওয়াত হোসেন,"যখন ঘুম ভাঙল, তখন বেশ রাত হয়েছে।"
রোকেয়া সাখাওয়াত হোসেন,"অনুমানে বুঝলাম, একটা বড় ষ্টেশনে গাড়ী থেমে আছে।"
রোকেয়া সাখাওয়াত হোসেন,"হঠাৎ মনে হ'ল, বহরমপুর হবে হয়ত।"
রোকেয়া সাখাওয়াত হোসেন,"দরজাটা খুলে নামতে যাব, এমন সময় মনে হ'ল যেন শুনতে পেলাম, আমারই নাম ধরে কারা ডাকাডাকি করছে-“ও টুনু-টুনু, এতো ভারী বিপদে আজ পড়লাম, - টুনুরে!”"
রোকেয়া সাখাওয়াত হোসেন,"একে মেয়েলী গলা, তার ওপর আবার করুণ।"
রোকেয়া সাখাওয়াত হোসেন,আমি ব্যস্ত হয়ে তাড়াতাড়ি নেমে পড়লাম।
রোকেয়া সাখাওয়াত হোসেন,"দেখলাম, দুই বুড়ী মাটিতে দাঁড়িয়ে মহা কান্নাকাটি শুরু করেছে, আর জিনিসপত্তর গুলোও সব নামানো হয়েছে।"
রোকেয়া সাখাওয়াত হোসেন,চারদিকে তিন চার জন কুলী ঘিরে দাঁড়িয়ে রয়েছে।
রোকেয়া সাখাওয়াত হোসেন,আমার মেজাজ গরম হয়ে উঠল।
রোকেয়া সাখাওয়াত হোসেন,টি.টি.সি অর্থাৎ চেকারগুলো যে রাত্রিবেলা মেয়েদের গাড়ী চেক ক'রে-মালপত্তর সব নামিয়ে দেবে এতো কম অন্যায় কথা নয়।
